date,state,fips,cases,deaths
7/04/2020,District of Columbia,11,1211,24
6/04/2020,District of Columbia,11,1097,24
5/04/2020,District of Columbia,11,998,22
4/04/2020,District of Columbia,11,902,21
3/04/2020,District of Columbia,11,757,15
2/04/2020,District of Columbia,11,653,12
1/04/2020,District of Columbia,11,586,11
31/03/2020,District of Columbia,11,495,9
30/03/2020,District of Columbia,11,401,9
29/03/2020,District of Columbia,11,342,5
28/03/2020,District of Columbia,11,304,4
27/03/2020,District of Columbia,11,267,3
26/03/2020,District of Columbia,11,231,3
25/03/2020,District of Columbia,11,183,2
24/03/2020,District of Columbia,11,137,2
23/03/2020,District of Columbia,11,116,2
22/03/2020,District of Columbia,11,98,1
21/03/2020,District of Columbia,11,77,1
20/03/2020,District of Columbia,11,71,0
19/03/2020,District of Columbia,11,39,0
18/03/2020,District of Columbia,11,36,0
17/03/2020,District of Columbia,11,31,0
16/03/2020,District of Columbia,11,22,0
15/03/2020,District of Columbia,11,17,0
14/03/2020,District of Columbia,11,16,0
13/03/2020,District of Columbia,11,10,0
12/03/2020,District of Columbia,11,10,0
11/03/2020,District of Columbia,11,10,0
10/03/2020,District of Columbia,11,4,0
9/03/2020,District of Columbia,11,4,0
8/03/2020,District of Columbia,11,1,0
7/03/2020,District of Columbia,11,1,0
25/05/2020,Florida,12,51738,2251
24/05/2020,Florida,12,50859,2236
23/05/2020,Florida,12,50119,2232
22/05/2020,Florida,12,49443,2189
21/05/2020,Florida,12,48667,2143
20/05/2020,Florida,12,47463,2095
19/05/2020,Florida,12,46936,2051
18/05/2020,Florida,12,46434,1996
17/05/2020,Florida,12,45580,1972
16/05/2020,Florida,12,44803,1963
15/05/2020,Florida,12,44130,1916
14/05/2020,Florida,12,43202,1874
13/05/2020,Florida,12,42394,1826
12/05/2020,Florida,12,41915,1778
11/05/2020,Florida,12,40974,1734
10/05/2020,Florida,12,40588,1720
9/05/2020,Florida,12,39993,1714
8/05/2020,Florida,12,39191,1668
7/05/2020,Florida,12,38820,1599
6/05/2020,Florida,12,37994,1538
5/05/2020,Florida,12,37431,1470
4/05/2020,Florida,12,36889,1398
3/05/2020,Florida,12,36070,1378
2/05/2020,Florida,12,35455,1363
1/05/2020,Florida,12,34720,1313
30/04/2020,Florida,12,33683,1267
29/04/2020,Florida,12,33185,1216
28/04/2020,Florida,12,32838,1170
27/04/2020,Florida,12,32130,1087
26/04/2020,Florida,12,31520,1073
25/04/2020,Florida,12,30831,1054
24/04/2020,Florida,12,30525,1045
23/04/2020,Florida,12,29640,986
22/04/2020,Florida,12,28301,926
21/04/2020,Florida,12,27861,866
20/04/2020,Florida,12,27050,822
19/04/2020,Florida,12,26306,773
18/04/2020,Florida,12,25484,747
17/04/2020,Florida,12,24745,725
16/04/2020,Florida,12,23332,667
15/04/2020,Florida,12,22526,613
14/04/2020,Florida,12,21620,570
13/04/2020,Florida,12,21011,498
12/04/2020,Florida,12,19855,460
11/04/2020,Florida,12,18978,445
10/04/2020,Florida,12,17960,418
9/04/2020,Florida,12,16819,370
8/04/2020,Florida,12,15690,322
7/04/2020,Florida,12,14739,295
6/04/2020,Florida,12,13621,253
5/04/2020,Florida,12,12342,220
4/04/2020,Florida,12,11537,194
3/04/2020,Florida,12,10260,169
2/04/2020,Florida,12,9000,144
1/04/2020,Florida,12,7765,100
31/03/2020,Florida,12,6741,85
30/03/2020,Florida,12,5694,71
29/03/2020,Florida,12,4942,59
28/03/2020,Florida,12,4038,56
27/03/2020,Florida,12,3198,46
26/03/2020,Florida,12,2477,29
25/03/2020,Florida,12,1965,23
24/03/2020,Florida,12,1467,19
23/03/2020,Florida,12,1222,18
22/03/2020,Florida,12,1000,13
21/03/2020,Florida,12,764,11
20/03/2020,Florida,12,564,9
19/03/2020,Florida,12,434,8
18/03/2020,Florida,12,326,7
17/03/2020,Florida,12,210,6
16/03/2020,Florida,12,141,4
15/03/2020,Florida,12,109,3
14/03/2020,Florida,12,70,3
13/03/2020,Florida,12,70,2
12/03/2020,Florida,12,46,2
11/03/2020,Florida,12,26,2
10/03/2020,Florida,12,23,2
9/03/2020,Florida,12,14,2
8/03/2020,Florida,12,13,2
7/03/2020,Florida,12,12,2
6/03/2020,Florida,12,7,2
5/03/2020,Florida,12,4,0
4/03/2020,Florida,12,3,0
3/03/2020,Florida,12,3,0
2/03/2020,Florida,12,2,0
1/03/2020,Florida,12,2,0
25/05/2020,Georgia,13,41414,1820
24/05/2020,Georgia,13,40989,1799
23/05/2020,Georgia,13,40408,1794
22/05/2020,Georgia,13,39734,1779
21/05/2020,Georgia,13,38969,1749
20/05/2020,Georgia,13,38162,1672
19/05/2020,Georgia,13,37214,1650
18/05/2020,Georgia,13,36634,1624
17/05/2020,Georgia,13,35954,1584
16/05/2020,Georgia,13,35655,1573
15/05/2020,Georgia,13,35242,1563
14/05/2020,Georgia,13,34422,1521
13/05/2020,Georgia,13,33866,1494
12/05/2020,Georgia,13,33311,1470
11/05/2020,Georgia,13,32448,1420
10/05/2020,Georgia,13,32267,1383
9/05/2020,Georgia,13,31481,1380
8/05/2020,Georgia,13,31089,1378
7/05/2020,Georgia,13,30524,1332
6/05/2020,Georgia,13,29724,1309
5/05/2020,Georgia,13,28876,1277
4/05/2020,Georgia,13,28350,1228
3/05/2020,Georgia,13,27618,1168
2/05/2020,Georgia,13,27268,1161
1/05/2020,Georgia,13,26436,1153
30/04/2020,Georgia,13,25431,1121
29/04/2020,Georgia,13,24300,1086
28/04/2020,Georgia,13,23607,1022
27/04/2020,Georgia,13,23229,981
26/04/2020,Georgia,13,22459,907
25/04/2020,Georgia,13,22225,897
24/04/2020,Georgia,13,21575,889
23/04/2020,Georgia,13,20905,871
22/04/2020,Georgia,13,20099,837
21/04/2020,Georgia,13,19189,810
20/04/2020,Georgia,13,18447,767
19/04/2020,Georgia,13,17619,682
18/04/2020,Georgia,13,17014,670
17/04/2020,Georgia,13,16658,661
16/04/2020,Georgia,13,15644,611
15/04/2020,Georgia,13,14583,569
14/04/2020,Georgia,13,13913,517
13/04/2020,Georgia,13,13125,479
12/04/2020,Georgia,13,12103,438
11/04/2020,Georgia,13,12261,432
10/04/2020,Georgia,13,11859,425
9/04/2020,Georgia,13,10885,412
8/04/2020,Georgia,13,10204,370
7/04/2020,Georgia,13,9156,348
6/04/2020,Georgia,13,7558,294
5/04/2020,Georgia,13,6742,219
4/04/2020,Georgia,13,6383,208
3/04/2020,Georgia,13,5967,198
2/04/2020,Georgia,13,5444,176
1/04/2020,Georgia,13,4747,154
31/03/2020,Georgia,13,4116,125
30/03/2020,Georgia,13,3032,102
29/03/2020,Georgia,13,2683,83
28/03/2020,Georgia,13,2447,79
27/03/2020,Georgia,13,2198,64
26/03/2020,Georgia,13,1641,56
25/03/2020,Georgia,13,1385,47
24/03/2020,Georgia,13,1095,38
23/03/2020,Georgia,13,800,25
22/03/2020,Georgia,13,620,25
21/03/2020,Georgia,13,552,20
20/03/2020,Georgia,13,482,14
19/03/2020,Georgia,13,282,10
18/03/2020,Georgia,13,193,3
17/03/2020,Georgia,13,142,1
16/03/2020,Georgia,13,118,1
15/03/2020,Georgia,13,97,1
14/03/2020,Georgia,13,65,1
13/03/2020,Georgia,13,41,1
12/03/2020,Georgia,13,31,1
11/03/2020,Georgia,13,31,0
10/03/2020,Georgia,13,22,0
9/03/2020,Georgia,13,17,0
8/03/2020,Georgia,13,11,0
7/03/2020,Georgia,13,7,0
6/03/2020,Georgia,13,3,0
5/03/2020,Georgia,13,2,0
4/03/2020,Georgia,13,2,0
3/03/2020,Georgia,13,2,0
2/03/2020,Georgia,13,2,0
25/05/2020,Hawaii,15,633,17
24/05/2020,Hawaii,15,633,17
23/05/2020,Hawaii,15,633,17
22/05/2020,Hawaii,15,632,17
21/05/2020,Hawaii,15,637,17
20/05/2020,Hawaii,15,633,17
19/05/2020,Hawaii,15,631,17
18/05/2020,Hawaii,15,630,17
17/05/2020,Hawaii,15,630,17
16/05/2020,Hawaii,15,629,17
15/05/2020,Hawaii,15,628,17
14/05/2020,Hawaii,15,627,17
13/05/2020,Hawaii,15,627,17
12/05/2020,Hawaii,15,624,17
11/05/2020,Hawaii,15,623,17
10/05/2020,Hawaii,15,621,17
9/05/2020,Hawaii,15,620,17
8/05/2020,Hawaii,15,619,17
7/05/2020,Hawaii,15,619,17
6/05/2020,Hawaii,15,616,17
5/05/2020,Hawaii,15,615,17
4/05/2020,Hawaii,15,612,17
3/05/2020,Hawaii,15,611,17
2/05/2020,Hawaii,15,611,16
1/05/2020,Hawaii,15,610,16
30/04/2020,Hawaii,15,609,16
29/04/2020,Hawaii,15,605,16
28/04/2020,Hawaii,15,602,16
27/04/2020,Hawaii,15,600,16
26/04/2020,Hawaii,15,599,14
25/04/2020,Hawaii,15,597,14
24/04/2020,Hawaii,15,595,13
23/04/2020,Hawaii,15,590,12
22/04/2020,Hawaii,15,586,12
21/04/2020,Hawaii,15,580,12
20/04/2020,Hawaii,15,578,10
19/04/2020,Hawaii,15,574,10
18/04/2020,Hawaii,15,568,9
17/04/2020,Hawaii,15,547,9
16/04/2020,Hawaii,15,535,9
15/04/2020,Hawaii,15,524,9
14/04/2020,Hawaii,15,511,9
13/04/2020,Hawaii,15,502,9
12/04/2020,Hawaii,15,497,9
11/04/2020,Hawaii,15,484,8
10/04/2020,Hawaii,15,463,8
9/04/2020,Hawaii,15,440,6
8/04/2020,Hawaii,15,433,5
7/04/2020,Hawaii,15,408,5
6/04/2020,Hawaii,15,385,5
5/04/2020,Hawaii,15,369,4
4/04/2020,Hawaii,15,349,3
3/04/2020,Hawaii,15,317,3
2/04/2020,Hawaii,15,283,2
1/04/2020,Hawaii,15,258,1
31/03/2020,Hawaii,15,224,1
30/03/2020,Hawaii,15,204,0
29/03/2020,Hawaii,15,175,0
28/03/2020,Hawaii,15,151,0
27/03/2020,Hawaii,15,120,0
26/03/2020,Hawaii,15,106,0
25/03/2020,Hawaii,15,95,0
24/03/2020,Hawaii,15,90,0
23/03/2020,Hawaii,15,77,0
22/03/2020,Hawaii,15,56,0
21/03/2020,Hawaii,15,48,0
20/03/2020,Hawaii,15,37,0
19/03/2020,Hawaii,15,26,0
18/03/2020,Hawaii,15,16,0
17/03/2020,Hawaii,15,14,0
16/03/2020,Hawaii,15,10,0
15/03/2020,Hawaii,15,7,0
14/03/2020,Hawaii,15,4,0
13/03/2020,Hawaii,15,2,0
12/03/2020,Hawaii,15,2,0
11/03/2020,Hawaii,15,2,0
10/03/2020,Hawaii,15,2,0
9/03/2020,Hawaii,15,2,0
8/03/2020,Hawaii,15,2,0
7/03/2020,Hawaii,15,1,0
6/03/2020,Hawaii,15,1,0
25/05/2020,Idaho,16,2664,79
24/05/2020,Idaho,16,2650,79
23/05/2020,Idaho,16,2626,79
22/05/2020,Idaho,16,2595,79
21/05/2020,Idaho,16,2534,77
20/05/2020,Idaho,16,2506,77
19/05/2020,Idaho,16,2476,77
18/05/2020,Idaho,16,2455,74
17/05/2020,Idaho,16,2421,73
16/05/2020,Idaho,16,2419,73
15/05/2020,Idaho,16,2389,73
14/05/2020,Idaho,16,2352,72
13/05/2020,Idaho,16,2325,69
12/05/2020,Idaho,16,2294,69
11/05/2020,Idaho,16,2261,69
10/05/2020,Idaho,16,2232,67
9/05/2020,Idaho,16,2230,67
8/05/2020,Idaho,16,2205,67
7/05/2020,Idaho,16,2178,67
6/05/2020,Idaho,16,2158,67
5/05/2020,Idaho,16,2127,66
4/05/2020,Idaho,16,2106,64
3/05/2020,Idaho,16,2059,64
2/05/2020,Idaho,16,2061,64
1/05/2020,Idaho,16,2035,63
30/04/2020,Idaho,16,2016,63
29/04/2020,Idaho,16,1984,60
28/04/2020,Idaho,16,1952,60
27/04/2020,Idaho,16,1917,58
26/04/2020,Idaho,16,1897,56
25/04/2020,Idaho,16,1887,56
24/04/2020,Idaho,16,1870,54
23/04/2020,Idaho,16,1836,54
22/04/2020,Idaho,16,1802,54
21/04/2020,Idaho,16,1766,51
20/04/2020,Idaho,16,1736,48
19/04/2020,Idaho,16,1672,45
18/04/2020,Idaho,16,1668,44
17/04/2020,Idaho,16,1655,43
16/04/2020,Idaho,16,1609,41
15/04/2020,Idaho,16,1587,41
14/04/2020,Idaho,16,1538,39
13/04/2020,Idaho,16,1499,33
12/04/2020,Idaho,16,1457,27
11/04/2020,Idaho,16,1438,27
10/04/2020,Idaho,16,1425,25
9/04/2020,Idaho,16,1366,24
8/04/2020,Idaho,16,1232,19
7/04/2020,Idaho,16,1210,15
6/04/2020,Idaho,16,1170,13
5/04/2020,Idaho,16,1100,10
4/04/2020,Idaho,16,1076,10
3/04/2020,Idaho,16,1012,10
2/04/2020,Idaho,16,890,9
1/04/2020,Idaho,16,669,9
31/03/2020,Idaho,16,526,9
30/03/2020,Idaho,16,415,7
29/03/2020,Idaho,16,310,6
28/03/2020,Idaho,16,261,5
27/03/2020,Idaho,16,231,4
26/03/2020,Idaho,16,189,3
25/03/2020,Idaho,16,123,0
24/03/2020,Idaho,16,73,0
23/03/2020,Idaho,16,50,0
22/03/2020,Idaho,16,47,0
21/03/2020,Idaho,16,42,0
20/03/2020,Idaho,16,31,0
19/03/2020,Idaho,16,23,0
18/03/2020,Idaho,16,11,0
17/03/2020,Idaho,16,9,0
16/03/2020,Idaho,16,5,0
15/03/2020,Idaho,16,5,0
14/03/2020,Idaho,16,5,0
13/03/2020,Idaho,16,1,0
25/05/2020,Illinois,17,112248,4912
24/05/2020,Illinois,17,110541,4884
23/05/2020,Illinois,17,108100,4817
22/05/2020,Illinois,17,105710,4740
21/05/2020,Illinois,17,102995,4634
20/05/2020,Illinois,17,100713,4547
19/05/2020,Illinois,17,98298,4399
18/05/2020,Illinois,17,96778,4257
17/05/2020,Illinois,17,94360,4198
16/05/2020,Illinois,17,92669,4149
15/05/2020,Illinois,17,90528,4075
14/05/2020,Illinois,17,88081,3945
13/05/2020,Illinois,17,84874,3815
12/05/2020,Illinois,17,83168,3617
11/05/2020,Illinois,17,79123,3480
10/05/2020,Illinois,17,77662,3426
9/05/2020,Illinois,17,76008,3362
8/05/2020,Illinois,17,73688,3262
7/05/2020,Illinois,17,70802,3139
6/05/2020,Illinois,17,68164,2977
5/05/2020,Illinois,17,65889,2843
4/05/2020,Illinois,17,63840,2673
3/05/2020,Illinois,17,61499,2632
2/05/2020,Illinois,17,58505,2576
1/05/2020,Illinois,17,56055,2464
30/04/2020,Illinois,17,52918,2361
29/04/2020,Illinois,17,50355,2221
28/04/2020,Illinois,17,48102,2132
27/04/2020,Illinois,17,45883,1992
26/04/2020,Illinois,17,43903,1943
25/04/2020,Illinois,17,41777,1884
24/04/2020,Illinois,17,39658,1804
23/04/2020,Illinois,17,36935,1696
22/04/2020,Illinois,17,35108,1577
21/04/2020,Illinois,17,33059,1479
20/04/2020,Illinois,17,31508,1359
19/04/2020,Illinois,17,30357,1302
18/04/2020,Illinois,17,29160,1272
17/04/2020,Illinois,17,27575,1142
16/04/2020,Illinois,17,25734,1081
15/04/2020,Illinois,17,24593,958
14/04/2020,Illinois,17,23247,878
13/04/2020,Illinois,17,22025,800
12/04/2020,Illinois,17,20852,727
11/04/2020,Illinois,17,19180,682
10/04/2020,Illinois,17,17887,607
9/04/2020,Illinois,17,16422,534
8/04/2020,Illinois,17,15078,464
7/04/2020,Illinois,17,13549,384
6/04/2020,Illinois,17,12262,309
5/04/2020,Illinois,17,11276,282
4/04/2020,Illinois,17,10357,248
3/04/2020,Illinois,17,8904,211
2/04/2020,Illinois,17,7695,165
1/04/2020,Illinois,17,6978,146
31/03/2020,Illinois,17,5992,107
30/03/2020,Illinois,17,5070,84
29/03/2020,Illinois,17,4613,70
28/03/2020,Illinois,17,3547,50
27/03/2020,Illinois,17,3029,37
26/03/2020,Illinois,17,2538,26
25/03/2020,Illinois,17,1874,21
24/03/2020,Illinois,17,1535,16
23/03/2020,Illinois,17,1285,12
22/03/2020,Illinois,17,1047,9
21/03/2020,Illinois,17,751,6
20/03/2020,Illinois,17,583,5
19/03/2020,Illinois,17,420,4
18/03/2020,Illinois,17,286,1
17/03/2020,Illinois,17,159,1
16/03/2020,Illinois,17,104,0
15/03/2020,Illinois,17,94,0
14/03/2020,Illinois,17,66,0
13/03/2020,Illinois,17,46,0
12/03/2020,Illinois,17,32,0
11/03/2020,Illinois,17,25,0
10/03/2020,Illinois,17,19,0
9/03/2020,Illinois,17,11,0
8/03/2020,Illinois,17,7,0
7/03/2020,Illinois,17,6,0
6/03/2020,Illinois,17,6,0
5/03/2020,Illinois,17,5,0
4/03/2020,Illinois,17,4,0
3/03/2020,Illinois,17,4,0
2/03/2020,Illinois,17,4,0
1/03/2020,Illinois,17,3,0
29/02/2020,Illinois,17,3,0
28/02/2020,Illinois,17,2,0
27/02/2020,Illinois,17,2,0
26/02/2020,Illinois,17,2,0
25/02/2020,Illinois,17,2,0
24/02/2020,Illinois,17,2,0
23/02/2020,Illinois,17,2,0
22/02/2020,Illinois,17,2,0
21/02/2020,Illinois,17,2,0
20/02/2020,Illinois,17,2,0
19/02/2020,Illinois,17,2,0
18/02/2020,Illinois,17,2,0
17/02/2020,Illinois,17,2,0
16/02/2020,Illinois,17,2,0
15/02/2020,Illinois,17,2,0
14/02/2020,Illinois,17,2,0
13/02/2020,Illinois,17,2,0
12/02/2020,Illinois,17,2,0
11/02/2020,Illinois,17,2,0
10/02/2020,Illinois,17,2,0
9/02/2020,Illinois,17,2,0
8/02/2020,Illinois,17,2,0
7/02/2020,Illinois,17,2,0
6/02/2020,Illinois,17,2,0
5/02/2020,Illinois,17,2,0
4/02/2020,Illinois,17,2,0
3/02/2020,Illinois,17,2,0
2/02/2020,Illinois,17,2,0
1/02/2020,Illinois,17,2,0
31/01/2020,Illinois,17,2,0
30/01/2020,Illinois,17,2,0
29/01/2020,Illinois,17,1,0
28/01/2020,Illinois,17,1,0
27/01/2020,Illinois,17,1,0
26/01/2020,Illinois,17,1,0
25/01/2020,Illinois,17,1,0
24/01/2020,Illinois,17,1,0
25/05/2020,Indiana,18,32489,1984
24/05/2020,Indiana,18,32151,1976
23/05/2020,Indiana,18,31674,1964
22/05/2020,Indiana,18,31165,1941
21/05/2020,Indiana,18,30673,1913
20/05/2020,Indiana,18,29986,1864
19/05/2020,Indiana,18,29402,1824
18/05/2020,Indiana,18,28897,1765
17/05/2020,Indiana,18,28419,1751
16/05/2020,Indiana,18,27919,1741
15/05/2020,Indiana,18,27281,1691
14/05/2020,Indiana,18,26627,1646
13/05/2020,Indiana,18,26044,1619
12/05/2020,Indiana,18,25676,1578
11/05/2020,Indiana,18,25134,1540
10/05/2020,Indiana,18,24633,1508
9/05/2020,Indiana,18,24239,1490
8/05/2020,Indiana,18,23620,1447
7/05/2020,Indiana,18,22942,1414
6/05/2020,Indiana,18,22286,1377
5/05/2020,Indiana,18,21423,1326
4/05/2020,Indiana,18,20855,1264
3/05/2020,Indiana,18,20267,1246
2/05/2020,Indiana,18,19629,1229
1/05/2020,Indiana,18,18941,1175
30/04/2020,Indiana,18,18099,1114
29/04/2020,Indiana,18,17409,1065
28/04/2020,Indiana,18,16783,992
27/04/2020,Indiana,18,16137,932
26/04/2020,Indiana,18,15012,813
25/04/2020,Indiana,18,14395,785
24/04/2020,Indiana,18,13680,741
23/04/2020,Indiana,18,13039,706
22/04/2020,Indiana,18,12438,661
21/04/2020,Indiana,18,12097,630
20/04/2020,Indiana,18,11686,569
19/04/2020,Indiana,18,11210,562
18/04/2020,Indiana,18,10641,545
17/04/2020,Indiana,18,10154,519
16/04/2020,Indiana,18,9542,477
15/04/2020,Indiana,18,8955,436
14/04/2020,Indiana,18,8527,387
13/04/2020,Indiana,18,8236,350
12/04/2020,Indiana,18,7928,343
11/04/2020,Indiana,18,7435,330
10/04/2020,Indiana,18,6907,300
9/04/2020,Indiana,18,6351,246
8/04/2020,Indiana,18,5943,203
7/04/2020,Indiana,18,5507,173
6/04/2020,Indiana,18,4956,141
5/04/2020,Indiana,18,4413,127
4/04/2020,Indiana,18,3955,116
3/04/2020,Indiana,18,3439,102
2/04/2020,Indiana,18,3040,78
1/04/2020,Indiana,18,2564,65
31/03/2020,Indiana,18,2159,50
30/03/2020,Indiana,18,1788,35
29/03/2020,Indiana,18,1514,32
28/03/2020,Indiana,18,1232,31
27/03/2020,Indiana,18,982,26
26/03/2020,Indiana,18,656,18
25/03/2020,Indiana,18,479,14
24/03/2020,Indiana,18,366,12
23/03/2020,Indiana,18,259,7
22/03/2020,Indiana,18,201,6
21/03/2020,Indiana,18,126,4
20/03/2020,Indiana,18,79,3
19/03/2020,Indiana,18,56,2
18/03/2020,Indiana,18,39,2
17/03/2020,Indiana,18,30,2
16/03/2020,Indiana,18,24,1
15/03/2020,Indiana,18,19,0
14/03/2020,Indiana,18,15,0
13/03/2020,Indiana,18,12,0
12/03/2020,Indiana,18,12,0
11/03/2020,Indiana,18,11,0
10/03/2020,Indiana,18,6,0
9/03/2020,Indiana,18,4,0
8/03/2020,Indiana,18,2,0
7/03/2020,Indiana,18,1,0
6/03/2020,Indiana,18,1,0
25/05/2020,Iowa,19,17628,460
24/05/2020,Iowa,19,17434,456
23/05/2020,Iowa,19,16898,446
22/05/2020,Iowa,19,16510,441
21/05/2020,Iowa,19,16170,414
20/05/2020,Iowa,19,15868,400
19/05/2020,Iowa,19,15296,367
18/05/2020,Iowa,19,14955,355
17/05/2020,Iowa,19,14651,351
16/05/2020,Iowa,19,14328,346
15/05/2020,Iowa,19,14049,336
14/05/2020,Iowa,19,13675,318
13/05/2020,Iowa,19,13289,306
12/05/2020,Iowa,19,12912,289
11/05/2020,Iowa,19,12373,271
10/05/2020,Iowa,19,11959,265
9/05/2020,Iowa,19,11671,252
8/05/2020,Iowa,19,11457,243
7/05/2020,Iowa,19,11059,231
6/05/2020,Iowa,19,10404,219
5/05/2020,Iowa,19,10111,207
4/05/2020,Iowa,19,9703,188
3/05/2020,Iowa,19,9169,184
2/05/2020,Iowa,19,8641,175
1/05/2020,Iowa,19,7883,170
30/04/2020,Iowa,19,7145,162
29/04/2020,Iowa,19,6843,148
28/04/2020,Iowa,19,6376,136
27/04/2020,Iowa,19,5868,127
26/04/2020,Iowa,19,5490,118
25/04/2020,Iowa,19,5109,112
24/04/2020,Iowa,19,4459,107
23/04/2020,Iowa,19,3939,96
22/04/2020,Iowa,19,3764,90
21/04/2020,Iowa,19,3641,83
20/04/2020,Iowa,19,3175,79
19/04/2020,Iowa,19,2915,75
18/04/2020,Iowa,19,2513,74
17/04/2020,Iowa,19,2332,64
16/04/2020,Iowa,19,2141,60
15/04/2020,Iowa,19,1995,53
14/04/2020,Iowa,19,1899,44
13/04/2020,Iowa,19,1710,44
12/04/2020,Iowa,19,1587,41
11/04/2020,Iowa,19,1510,34
10/04/2020,Iowa,19,1388,31
9/04/2020,Iowa,19,1270,27
8/04/2020,Iowa,19,1145,27
7/04/2020,Iowa,19,1048,26
6/04/2020,Iowa,19,946,25
5/04/2020,Iowa,19,868,22
4/04/2020,Iowa,19,786,11
3/04/2020,Iowa,19,699,11
2/04/2020,Iowa,19,614,11
1/04/2020,Iowa,19,549,9
31/03/2020,Iowa,19,498,7
30/03/2020,Iowa,19,424,6
29/03/2020,Iowa,19,336,4
28/03/2020,Iowa,19,298,3
27/03/2020,Iowa,19,235,3
26/03/2020,Iowa,19,179,1
25/03/2020,Iowa,19,145,1
24/03/2020,Iowa,19,124,1
23/03/2020,Iowa,19,105,0
22/03/2020,Iowa,19,90,0
21/03/2020,Iowa,19,68,0
20/03/2020,Iowa,19,45,0
19/03/2020,Iowa,19,44,0
18/03/2020,Iowa,19,38,0
17/03/2020,Iowa,19,29,0
16/03/2020,Iowa,19,22,0
15/03/2020,Iowa,19,22,0
14/03/2020,Iowa,19,18,0
13/03/2020,Iowa,19,17,0
12/03/2020,Iowa,19,16,0
11/03/2020,Iowa,19,14,0
10/03/2020,Iowa,19,13,0
9/03/2020,Iowa,19,8,0
8/03/2020,Iowa,19,3,0
25/05/2020,Kansas,20,9272,201
24/05/2020,Kansas,20,9135,200
23/05/2020,Kansas,20,9119,200
22/05/2020,Kansas,20,9068,200
21/05/2020,Kansas,20,8771,199
20/05/2020,Kansas,20,8661,197
19/05/2020,Kansas,20,8488,193
18/05/2020,Kansas,20,8439,190
17/05/2020,Kansas,20,8066,189
16/05/2020,Kansas,20,8059,189
15/05/2020,Kansas,20,8006,187
14/05/2020,Kansas,20,7668,181
13/05/2020,Kansas,20,7552,179
12/05/2020,Kansas,20,7352,178
11/05/2020,Kansas,20,7161,174
10/05/2020,Kansas,20,7045,172
9/05/2020,Kansas,20,6923,172
8/05/2020,Kansas,20,6751,167
7/05/2020,Kansas,20,6240,164
6/05/2020,Kansas,20,5893,163
5/05/2020,Kansas,20,5627,160
4/05/2020,Kansas,20,5385,154
3/05/2020,Kansas,20,5177,142
2/05/2020,Kansas,20,4863,140
1/05/2020,Kansas,20,4510,136
30/04/2020,Kansas,20,4305,133
29/04/2020,Kansas,20,3811,132
28/04/2020,Kansas,20,3601,127
27/04/2020,Kansas,20,3406,126
26/04/2020,Kansas,20,3197,120
25/04/2020,Kansas,20,3090,119
24/04/2020,Kansas,20,2841,117
23/04/2020,Kansas,20,2625,112
22/04/2020,Kansas,20,2290,111
21/04/2020,Kansas,20,2113,107
20/04/2020,Kansas,20,2029,101
19/04/2020,Kansas,20,1896,94
18/04/2020,Kansas,20,1818,86
17/04/2020,Kansas,20,1730,84
16/04/2020,Kansas,20,1593,80
15/04/2020,Kansas,20,1501,76
14/04/2020,Kansas,20,1438,69
13/04/2020,Kansas,20,1382,63
12/04/2020,Kansas,20,1337,56
11/04/2020,Kansas,20,1282,55
10/04/2020,Kansas,20,1180,50
9/04/2020,Kansas,20,1116,42
8/04/2020,Kansas,20,1055,38
7/04/2020,Kansas,20,905,30
6/04/2020,Kansas,20,854,25
5/04/2020,Kansas,20,767,23
4/04/2020,Kansas,20,702,21
3/04/2020,Kansas,20,624,19
2/04/2020,Kansas,20,554,14
1/04/2020,Kansas,20,488,11
31/03/2020,Kansas,20,434,10
30/03/2020,Kansas,20,373,9
29/03/2020,Kansas,20,332,7
28/03/2020,Kansas,20,271,6
27/03/2020,Kansas,20,212,4
26/03/2020,Kansas,20,171,3
25/03/2020,Kansas,20,132,3
24/03/2020,Kansas,20,99,3
23/03/2020,Kansas,20,82,2
22/03/2020,Kansas,20,66,2
21/03/2020,Kansas,20,57,2
20/03/2020,Kansas,20,49,1
19/03/2020,Kansas,20,35,1
18/03/2020,Kansas,20,22,1
17/03/2020,Kansas,20,17,1
16/03/2020,Kansas,20,11,1
15/03/2020,Kansas,20,9,1
14/03/2020,Kansas,20,8,1
13/03/2020,Kansas,20,6,1
12/03/2020,Kansas,20,5,1
11/03/2020,Kansas,20,1,0
10/03/2020,Kansas,20,1,0
9/03/2020,Kansas,20,1,0
8/03/2020,Kansas,20,1,0
7/03/2020,Kansas,20,1,0
25/05/2020,Kentucky,21,8899,403
24/05/2020,Kentucky,21,8842,399
23/05/2020,Kentucky,21,8812,399
22/05/2020,Kentucky,21,8688,398
21/05/2020,Kentucky,21,8475,393
20/05/2020,Kentucky,21,8336,381
19/05/2020,Kentucky,21,8205,369
18/05/2020,Kentucky,21,8041,354
17/05/2020,Kentucky,21,7793,346
16/05/2020,Kentucky,21,7773,346
15/05/2020,Kentucky,21,7578,343
14/05/2020,Kentucky,21,7397,341
13/05/2020,Kentucky,21,7102,334
12/05/2020,Kentucky,21,7003,333
11/05/2020,Kentucky,21,6710,325
10/05/2020,Kentucky,21,6486,312
9/05/2020,Kentucky,21,6469,312
8/05/2020,Kentucky,21,6298,304
7/05/2020,Kentucky,21,6173,302
6/05/2020,Kentucky,21,5946,286
